item_id,order_id,product_id,quantity,unit_price,discount_percent
I04237,O07887,P038,4,25661,48
I04238,O08616,P223,5,14559,38
I04239,O09135,P476,4,8708,25
I04240,O04067,P166,3,30032,16
I04241,O09338,P219,4,8550,44
I04242,O00954,P315,1,32745,0
I04243,O02586,P231,1,16667,43
I04244,O00086,P200,5,36942,45
I04245,O08001,P164,4,27942,31
I04246,O00283,P202,1,27502,3
I04247,O08736,P457,3,16941,12
I04248,O09166,P391,2,9282,33
I04249,O02259,P194,2,18293,30
I04250,O05305,P244,2,4351,14
I04251,O08255,P375,1,26241,19
I04252,O09203,P182,5,40296,46
I04253,O00736,P432,2,22741,36
I04254,O03045,P227,4,28427,9
I04255,O05351,P468,1,29869,11
I04256,O08580,P005,5,31685,15
I04257,O01985,P198,4,26464,22
I04258,O02209,P470,5,23031,46
I04259,O00038,P331,4,45977,1
I04260,O04771,P259,4,12293,13
I04261,O03802,P060,2,47118,20
I04262,O09979,P341,3,7525,44
I04263,O00930,P422,5,30043,33
I04264,O00269,P272,5,8918,11
I04265,O04696,P116,5,39757,29
I04266,O04002,P055,5,11527,27
I04267,O01519,P086,2,32986,39
I04268,O07404,P414,3,27894,50
I04269,O04119,P045,2,14698,25
I04270,O01911,P114,2,10597,47
I04271,O09369,P190,5,32775,14
I04272,O05979,P170,1,15127,18
I04273,O05818,P107,2,30638,10
I04274,O06192,P108,1,20794,27
I04275,O09267,P216,3,5123,27
I04276,O09518,P265,3,27028,0
I04277,O01955,P164,2,31107,40
I04278,O06048,P109,4,9540,15
I04279,O01294,P469,5,2550,24
I04280,O02052,P427,2,41377,22
I04281,O04542,P497,4,30620,19
I04282,O02976,P452,5,21351,7
I04283,O05128,P337,2,43590,24
I04284,O07296,P412,1,178,10
I04285,O03899,P428,5,31020,10
I04286,O09625,P155,4,31537,0
I04287,O05054,P320,3,15977,47
I04288,O02727,P120,4,47423,47
I04289,O08290,P420,5,29022,13
I04290,O04507,P161,5,10300,7
I04291,O09559,P258,2,23164,27
I04292,O01364,P263,1,14941,46
I04293,O00146,P392,3,15508,25
I04294,O08057,P188,4,29196,16
I04295,O09815,P462,2,27022,6
I04296,O03754,P030,1,35800,23
I04297,O05204,P253,2,15115,48
I04298,O08088,P153,1,40207,13
I04299,O05926,P220,3,46083,10
I04300,O08235,P311,3,25969,21
I04301,O00554,P094,1,23958,25
I04302,O05947,P307,3,21615,40
I04303,O04465,P020,2,44808,22
I04304,O07829,P373,1,20827,1
I04305,O09217,P218,4,43781,9
I04306,O00052,P142,2,5412,27
I04307,O01818,P353,5,33346,1
I04308,O09944,P338,2,22566,29
I04309,O08455,P326,1,19162,3
I04310,O05018,P175,3,16148,24
I04311,O06140,P045,5,9003,10
I04312,O06853,P137,5,47848,48
I04313,O09522,P029,4,34409,47
I04314,O09840,P315,1,41805,44
I04315,O09326,P056,2,22052,1
I04316,O07211,P469,4,2369,12
I04317,O08290,P397,3,170,33
I04318,O02547,P033,1,8398,19
I04319,O07471,P293,1,42897,32
I04320,O05502,P146,4,30246,27
I04321,O02755,P387,2,29187,37
I04322,O03022,P115,2,36120,38
I04323,O00231,P065,5,39727,23
I04324,O09649,P090,3,18655,20
I04325,O00939,P407,5,1422,36
I04326,O02086,P158,5,36721,22
I04327,O00764,P107,4,22165,39
I04328,O06331,P214,1,40750,43
I04329,O03862,P110,4,3857,1
I04330,O08330,P400,1,47301,15
I04331,O03903,P499,3,13966,23
I04332,O08555,P245,2,16470,6
I04333,O08222,P469,4,20557,45
I04334,O09485,P049,1,7244,28
I04335,O02736,P268,4,31175,18
I04336,O07454,P118,2,23283,17
I04337,O06022,P265,4,26278,46
I04338,O03393,P486,2,7512,48
I04339,O01910,P396,4,14569,42
I04340,O05165,P135,4,9208,22
I04341,O08790,P441,2,10533,30
I04342,O03415,P347,3,22335,50
I04343,O07205,P398,4,38329,20
I04344,O09018,P016,3,11426,47
I04345,O00403,P405,5,35266,28
I04346,O08011,P086,1,33901,40
I04347,O06037,P104,2,42730,38
I04348,O08290,P391,4,21228,48
I04349,O09936,P296,4,27850,49
I04350,O07806,P221,5,34457,41
I04351,O05825,P430,4,20764,50
I04352,O02509,P106,4,37218,20
I04353,O03526,P270,3,4020,33
I04354,O05538,P456,2,16780,5
I04355,O06067,P333,1,41320,37
I04356,O09443,P389,2,30647,12
I04357,O07505,P030,4,17953,21
I04358,O01360,P055,1,23420,17
I04359,O06241,P174,1,39515,34
I04360,O06382,P254,2,261,46
I04361,O00343,P046,4,49725,42
I04362,O01605,P198,5,39482,37
I04363,O03052,P429,5,6684,25
I04364,O02664,P051,4,20967,38
I04365,O06823,P362,2,26937,40
I04366,O05788,P006,3,22529,24
I04367,O09255,P382,1,40048,33
I04368,O03474,P065,1,36117,14
I04369,O03264,P087,3,26438,14
I04370,O02894,P238,3,33357,24
I04371,O01557,P123,4,4947,14
I04372,O04353,P459,3,4239,30
I04373,O01475,P311,2,18806,14
I04374,O04113,P283,4,20338,4
I04375,O09669,P082,1,43060,27
I04376,O05080,P180,5,20179,16
I04377,O06718,P110,2,49825,20
I04378,O04441,P250,3,528,36
I04379,O05585,P180,4,38096,30
I04380,O00854,P247,2,34207,42
I04381,O08419,P481,5,40519,42
I04382,O01363,P129,1,20292,10
I04383,O07068,P228,3,29431,31
I04384,O05060,P317,4,16767,31
I04385,O00043,P334,1,781,1
I04386,O00940,P181,3,34544,5
I04387,O05995,P049,1,22167,48
I04388,O02802,P380,3,47240,50
I04389,O04522,P352,5,29926,48
I04390,O05425,P350,1,24025,23
I04391,O00964,P461,5,31999,8
I04392,O01065,P035,4,47594,21
I04393,O09661,P037,4,18950,9
I04394,O00060,P417,2,40829,42
I04395,O09985,P223,1,17564,35
I04396,O07128,P459,3,11647,39
I04397,O05656,P383,1,31876,47
I04398,O06491,P375,4,9108,16
I04399,O01867,P219,5,40119,16
I04400,O09439,P093,2,33669,18
I04401,O04166,P127,3,666,2
I04402,O01617,P128,5,21530,39
I04403,O04543,P493,3,28903,8
I04404,O00458,P054,3,20434,3
I04405,O06564,P002,1,21519,23
I04406,O01548,P274,4,7874,27
I04407,O00329,P350,2,22086,4
I04408,O04161,P377,1,18512,29
I04409,O00082,P358,4,997,9
I04410,O07194,P246,3,10750,47
I04411,O05133,P198,5,45780,47
I04412,O07343,P168,5,8600,23
I04413,O01693,P199,5,22338,44
I04414,O05970,P279,3,20512,33
I04415,O03907,P214,3,39362,3
I04416,O04523,P040,4,27851,30
I04417,O07138,P151,5,4848,30
I04418,O03362,P161,1,44137,30
I04419,O04786,P277,4,734,36
I04420,O06817,P375,5,22468,11
I04421,O00920,P279,4,159,40
I04422,O01906,P216,2,16250,37
I04423,O03476,P052,5,3200,25
I04424,O06109,P284,5,18707,20
I04425,O02646,P498,1,19469,40
I04426,O04147,P241,3,9848,50
I04427,O02599,P360,3,22745,50
I04428,O09103,P187,5,48932,28
I04429,O00971,P071,2,20757,17
I04430,O06607,P067,2,1688,48
I04431,O07298,P095,2,20481,21
I04432,O08762,P442,1,32353,46
I04433,O09754,P426,3,45563,49
I04434,O07876,P370,2,49135,36
I04435,O03495,P155,5,37613,47
I04436,O02380,P208,4,15155,42
I04437,O06717,P307,3,40090,18
I04438,O05470,P358,2,1895,42
I04439,O05448,P240,1,25090,5
I04440,O05770,P029,4,30476,7
I04441,O01535,P109,5,36116,13
I04442,O03120,P320,1,38866,18
I04443,O04443,P373,1,8350,5
I04444,O04524,P015,4,17726,38
I04445,O07480,P227,2,17726,42
I04446,O00385,P068,4,15355,19
I04447,O04704,P423,3,17494,29
I04448,O08388,P217,2,22836,5
I04449,O05452,P057,1,30662,11
I04450,O08860,P123,1,35056,35
I04451,O03539,P477,2,37034,48
I04452,O04005,P298,4,33856,43
I04453,O02528,P181,3,49202,41
I04454,O05239,P420,1,15171,43
I04455,O01438,P269,3,14786,0
I04456,O09820,P275,1,44568,26
I04457,O07069,P394,2,37772,23
I04458,O00654,P304,5,22883,18
I04459,O07690,P226,1,30788,2
I04460,O03064,P418,1,15369,2
I04461,O08923,P390,1,14914,36
I04462,O00123,P232,2,20759,17
I04463,O04434,P203,4,490,50
I04464,O08127,P214,2,48295,12
I04465,O01259,P027,3,19042,45
I04466,O06214,P165,2,15838,42
I04467,O00477,P109,4,4346,2
I04468,O02012,P169,2,3962,32
I04469,O04945,P313,4,13254,6
I04470,O07842,P491,5,24160,24
I04471,O07689,P242,5,21770,20
I04472,O07412,P269,4,39317,43
I04473,O04816,P110,3,19532,50
I04474,O00201,P255,3,17146,49
I04475,O09160,P362,1,20874,30
I04476,O05553,P009,2,4953,38
I04477,O04560,P108,3,39401,47
I04478,O05567,P449,2,18321,6
I04479,O06814,P264,1,32171,43
I04480,O03471,P067,4,1438,35
I04481,O06211,P338,2,36899,31
I04482,O06497,P195,4,1273,43
I04483,O00942,P108,5,23163,36
I04484,O09046,P482,4,5538,10
I04485,O02645,P249,1,46888,41
I04486,O08089,P154,4,17490,26
I04487,O01932,P091,3,46274,42
I04488,O00951,P270,2,7475,9
I04489,O03589,P488,2,40856,38
I04490,O06931,P145,4,7990,26
I04491,O08404,P008,5,44734,11
I04492,O01891,P369,5,39368,49
I04493,O06468,P022,2,38213,14
I04494,O03917,P499,2,35378,48
I04495,O08752,P360,4,7178,32
I04496,O01007,P438,1,47149,16
I04497,O09828,P215,2,20745,32
I04498,O00976,P148,3,553,8
I04499,O04390,P234,2,29318,20
I04500,O05458,P455,4,3301,44
I04501,O04466,P157,5,38313,19
I04502,O02637,P166,2,36084,49
I04503,O03867,P090,5,24063,45
I04504,O05220,P051,2,19908,39
I04505,O09284,P257,3,22742,17
I04506,O00903,P077,5,29130,27
I04507,O00713,P278,4,46354,1
I04508,O05135,P111,3,21397,12
I04509,O07857,P184,3,37155,40
I04510,O01869,P055,2,42060,8
I04511,O07001,P245,5,40216,46
I04512,O09920,P442,3,49953,44
I04513,O03655,P066,2,44286,50
I04514,O00280,P147,2,33572,16
I04515,O02206,P264,1,24450,27
I04516,O09909,P438,3,3112,1
I04517,O05066,P497,3,31169,32
I04518,O04104,P461,4,12066,40
I04519,O05266,P412,1,14233,49
I04520,O03198,P426,4,15464,41
I04521,O02453,P225,5,4587,46
I04522,O09343,P244,2,35681,28
I04523,O06121,P411,1,38019,1
I04524,O05485,P240,1,22291,4
I04525,O09004,P087,3,13199,50
I04526,O05223,P087,2,1485,38
I04527,O09791,P104,3,44397,2
I04528,O02913,P205,2,32639,28
I04529,O05050,P411,5,16951,42
I04530,O06958,P025,2,34721,29
I04531,O04507,P169,3,32107,1
I04532,O07124,P120,5,26558,3
I04533,O02563,P307,3,30814,19
I04534,O01660,P479,3,19260,33
I04535,O08979,P370,5,40954,30
I04536,O05604,P301,5,2561,21
I04537,O09368,P348,2,623,21
I04538,O09283,P431,2,40146,26
I04539,O00709,P208,3,11047,45
I04540,O02467,P428,1,18928,13
I04541,O07615,P143,4,25759,45
I04542,O07080,P204,5,45366,33
I04543,O02752,P424,2,6393,30
I04544,O04134,P106,5,20649,7
I04545,O09925,P030,5,17885,43
I04546,O05739,P188,3,34268,16
I04547,O07735,P362,1,49835,48
I04548,O07164,P355,3,27791,50
I04549,O04006,P292,2,27436,8
I04550,O05764,P361,5,25815,33
I04551,O01088,P108,5,7851,6
I04552,O09888,P384,3,43348,36
I04553,O08320,P169,5,215,27
I04554,O09628,P175,4,8553,10
I04555,O03427,P164,2,45286,20
I04556,O06323,P290,2,5094,1
I04557,O08813,P473,4,40839,11
I04558,O06292,P197,2,42380,10
I04559,O01214,P006,2,48084,27
I04560,O02797,P007,5,3537,26
I04561,O08811,P317,1,45362,18
I04562,O07866,P042,5,32448,8
I04563,O06561,P468,5,45410,34
I04564,O06635,P053,2,1254,38
I04565,O04979,P453,5,44712,9
I04566,O07914,P206,4,8773,29
I04567,O06756,P102,3,17947,26
I04568,O05701,P058,1,32394,34
I04569,O02730,P443,3,24918,31
I04570,O02142,P108,2,1460,4
I04571,O04188,P243,2,12249,25
I04572,O02312,P203,5,31067,29
I04573,O04426,P302,3,13843,22
I04574,O02664,P385,2,47815,0
I04575,O03858,P368,4,26126,40
I04576,O03454,P008,1,5718,16
I04577,O02564,P296,4,23241,40
I04578,O07157,P347,3,15800,7
I04579,O00123,P362,5,46015,46
I04580,O07556,P233,4,44557,37
I04581,O02876,P458,5,724,6
I04582,O02738,P252,1,46822,9
I04583,O04675,P204,5,13475,34
I04584,O05870,P386,1,8589,39
I04585,O05879,P308,5,37597,4
I04586,O04103,P077,2,33542,24
I04587,O09308,P492,5,10891,10
I04588,O02391,P416,1,2544,26
I04589,O07386,P243,2,24343,13
I04590,O09479,P115,5,38764,16
I04591,O04857,P072,3,149,26
I04592,O07541,P469,5,6395,15
I04593,O03964,P275,4,19467,10
I04594,O06637,P341,3,33171,46
I04595,O09837,P446,1,42875,24
I04596,O09815,P496,4,7013,1
I04597,O01609,P136,3,47668,40
I04598,O09428,P314,5,26367,24
I04599,O07461,P100,3,32098,3
I04600,O09755,P281,5,13245,12
I04601,O07726,P495,3,19376,40
I04602,O03338,P030,1,8702,3
I04603,O04254,P404,1,25812,30
I04604,O00989,P343,2,47373,41
I04605,O08446,P098,1,32472,27
I04606,O06701,P133,1,15683,32
I04607,O02128,P268,3,45687,16
I04608,O01824,P453,3,32652,6
I04609,O07132,P183,2,40183,19
I04610,O00732,P199,1,37993,35
I04611,O00619,P243,1,18673,34
I04612,O04565,P332,1,5537,21
I04613,O09630,P319,5,2325,50
I04614,O01303,P066,3,15144,28
I04615,O08883,P271,3,43361,35
I04616,O04607,P481,1,28465,13
I04617,O03343,P134,4,11023,8
I04618,O03709,P313,1,9796,19
I04619,O04267,P326,3,7649,46
I04620,O00082,P069,2,8682,4
I04621,O00090,P268,2,23023,26
I04622,O04896,P112,4,21893,31
I04623,O00867,P452,5,30890,0
I04624,O06597,P085,5,18751,16
I04625,O03219,P116,2,6366,23
I04626,O07466,P046,2,6293,39
I04627,O04356,P088,3,36283,28
I04628,O05286,P495,5,18449,19
I04629,O08568,P106,1,12746,47
I04630,O06709,P447,4,5732,15
I04631,O08129,P250,4,34771,1
I04632,O04381,P334,2,31441,27
I04633,O05985,P038,3,17039,23
I04634,O01470,P214,3,6729,12
I04635,O02646,P085,3,42164,48
I04636,O02722,P196,2,16834,12
I04637,O07459,P072,3,10297,40
I04638,O05315,P099,1,40715,29
I04639,O00608,P207,2,24611,14
I04640,O06685,P356,4,47054,47
I04641,O05647,P299,1,39296,30
I04642,O09990,P049,2,2554,23
I04643,O02243,P131,5,41777,11
I04644,O08467,P011,3,11322,11
I04645,O06976,P074,3,2625,14
I04646,O08199,P184,3,23377,0
I04647,O02189,P269,2,1106,21
I04648,O05414,P115,5,37786,35
I04649,O06268,P400,4,4561,4
I04650,O01357,P033,5,5831,35
I04651,O01441,P001,3,9862,27
I04652,O08286,P367,3,11902,45
I04653,O07055,P250,1,18693,23
I04654,O06625,P390,5,30671,1
I04655,O02071,P461,5,45731,42
I04656,O07666,P262,1,10792,22
I04657,O06575,P352,2,39983,47
I04658,O07406,P271,3,6802,43
I04659,O01748,P356,5,22821,2
I04660,O08199,P128,5,27548,30
I04661,O03033,P320,3,48394,35
I04662,O06971,P162,3,24372,45
I04663,O04570,P156,5,2592,33
I04664,O08072,P228,2,29719,30
I04665,O02097,P161,2,28674,27
I04666,O05749,P128,5,18896,2
I04667,O01425,P171,3,19359,43
I04668,O05739,P374,3,37650,47
I04669,O08968,P360,3,46543,17
I04670,O08127,P346,4,39148,26
I04671,O04315,P421,5,21074,50
I04672,O05014,P361,3,40663,21
I04673,O04353,P062,5,48898,24
I04674,O00116,P485,4,36799,31
I04675,O07359,P133,4,38933,19
I04676,O04321,P237,3,32111,18
I04677,O00818,P074,5,904,2
I04678,O03755,P200,5,32347,5
I04679,O06219,P160,3,22650,14
I04680,O09337,P345,4,38323,39
I04681,O07498,P077,3,48030,4
I04682,O04046,P009,3,23810,43
I04683,O03956,P292,4,20108,3
I04684,O00819,P472,1,34240,19
I04685,O06849,P018,1,22319,28
I04686,O04686,P335,1,4518,6
I04687,O02401,P187,3,18543,17
I04688,O06164,P191,5,19787,39
I04689,O01040,P078,1,31351,42
I04690,O08870,P263,4,48956,6
I04691,O07476,P404,2,6339,16
I04692,O06004,P066,5,36691,17
I04693,O07290,P220,5,8487,33
I04694,O02986,P033,3,27092,34
I04695,O00806,P037,1,11163,31
I04696,O09440,P061,3,37865,16
I04697,O05485,P405,5,25625,17
I04698,O01292,P485,2,23334,49
I04699,O03055,P034,4,45238,17
I04700,O05188,P085,3,1104,2
I04701,O02853,P437,5,25943,33
I04702,O05411,P260,1,20250,9
I04703,O05674,P377,3,22733,38
I04704,O06115,P245,3,32132,29
I04705,O06443,P361,3,5998,28
I04706,O05164,P045,5,34631,17
I04707,O09229,P004,1,33102,19
I04708,O06666,P087,2,4680,4
I04709,O06271,P419,5,305,45
I04710,O00278,P366,5,24782,28
I04711,O06761,P064,4,39957,27
I04712,O01535,P069,5,46791,10
I04713,O02232,P474,3,37897,16
I04714,O08717,P432,4,43814,38
I04715,O05259,P266,2,34359,39
I04716,O08132,P413,4,41535,39
I04717,O02861,P023,1,46446,10
I04718,O07772,P010,3,8889,50
I04719,O00515,P400,4,41161,48
I04720,O03650,P115,2,27542,40
I04721,O09249,P209,4,41741,29
I04722,O05507,P445,2,39638,3
I04723,O08581,P013,3,17547,30
I04724,O05609,P216,1,13961,49
I04725,O07360,P008,2,48854,13
I04726,O09713,P467,1,33288,11
I04727,O07459,P339,1,49566,23
I04728,O00204,P432,2,43095,11
I04729,O01038,P284,1,45876,1
I04730,O07860,P372,3,32627,4
I04731,O01380,P475,5,14168,29
I04732,O03395,P365,3,36177,9
I04733,O00473,P273,1,5561,35
I04734,O02921,P496,3,46394,46
I04735,O07985,P310,4,46541,11
I04736,O07559,P259,2,47210,28
I04737,O01762,P439,1,18647,33
I04738,O02674,P133,4,35057,36
I04739,O06749,P293,5,3965,20
I04740,O03318,P245,5,36945,10
I04741,O06971,P364,5,48450,39
I04742,O01800,P254,2,24236,40
I04743,O06128,P332,5,38756,23
I04744,O06983,P374,1,46615,2
I04745,O07729,P281,4,2481,0
I04746,O08386,P395,5,46335,20
I04747,O09057,P024,1,10698,18
I04748,O08006,P191,2,30856,50
I04749,O05748,P117,3,39179,0
I04750,O03444,P258,1,44711,26
I04751,O06128,P007,5,40003,37
I04752,O04200,P106,5,40813,7
I04753,O01804,P261,4,13229,9
I04754,O00705,P310,5,25003,0
I04755,O06127,P301,1,27650,20
I04756,O00153,P278,5,43202,38
I04757,O05010,P030,5,17286,9
I04758,O03372,P391,1,49262,19
I04759,O07174,P030,2,43649,46
I04760,O05096,P351,5,3064,44
I04761,O03066,P233,2,5020,35
I04762,O06958,P066,2,30190,5
I04763,O02717,P339,2,36953,38
I04764,O08713,P246,5,18118,39
I04765,O00130,P481,1,16707,46
I04766,O02348,P294,4,20846,9
I04767,O00233,P263,2,45496,39
I04768,O02877,P096,4,38997,8
I04769,O00623,P148,4,6487,36
I04770,O08506,P171,1,49167,36
I04771,O08730,P448,4,1488,20
I04772,O07784,P267,1,30685,26
I04773,O05969,P411,1,34093,27
I04774,O03725,P336,5,186,29
I04775,O08305,P008,3,44521,9
I04776,O04492,P336,2,36908,39
I04777,O01451,P051,2,19340,46
I04778,O04048,P159,3,22479,38
I04779,O00859,P320,4,22838,10
I04780,O00097,P309,4,19250,12
I04781,O05606,P098,4,40832,10
I04782,O09636,P050,1,19382,39
I04783,O07144,P283,5,42004,16
I04784,O05242,P347,4,10022,40
I04785,O08333,P033,4,4797,39
I04786,O00910,P335,5,15181,49
I04787,O05464,P306,2,1308,36
I04788,O02841,P315,5,10021,0
I04789,O07011,P361,4,33024,13
I04790,O06909,P369,1,44964,41
I04791,O09023,P119,4,41375,17
I04792,O01007,P395,2,24488,24
I04793,O07397,P338,1,49469,25
I04794,O04783,P175,2,24261,41
I04795,O06070,P361,5,26321,30
I04796,O07964,P309,5,10812,39
I04797,O05081,P079,3,43199,14
I04798,O06563,P050,4,25416,1
I04799,O00133,P408,4,14311,23
I04800,O03747,P286,4,29121,26
I04801,O08876,P198,2,21087,39
I04802,O03619,P160,2,5972,36
I04803,O03399,P332,1,22402,35
I04804,O00536,P207,5,40989,32
I04805,O04408,P363,3,37720,4
I04806,O07769,P100,1,24750,23
I04807,O05202,P095,1,32951,41
I04808,O09912,P252,5,10758,30
I04809,O02944,P434,3,502,19
I04810,O08982,P197,4,37776,25
I04811,O06998,P389,4,16673,25
I04812,O00825,P085,1,39463,14
I04813,O05381,P458,1,32452,23
I04814,O02479,P489,5,18731,26
I04815,O05086,P023,3,9015,43
I04816,O04778,P471,3,24828,1
I04817,O03055,P230,3,39838,30
I04818,O08824,P498,3,40933,31
I04819,O04563,P126,2,37367,45
I04820,O06534,P451,3,10459,21
I04821,O04545,P046,1,5339,19
I04822,O02552,P259,4,22455,16
I04823,O06028,P461,4,10602,2
I04824,O02684,P266,3,18090,41
I04825,O09970,P103,5,28650,49
I04826,O03568,P162,2,24476,8
I04827,O02854,P034,3,17652,20
I04828,O08956,P425,2,34255,28
I04829,O00250,P365,1,29149,22
I04830,O01780,P399,2,31862,36
I04831,O02679,P168,5,9350,31
I04832,O03438,P250,3,36516,0
I04833,O05965,P464,4,10277,38
I04834,O04608,P182,4,11134,26
I04835,O02305,P176,3,40416,49
I04836,O01461,P140,3,26958,7
I04837,O05285,P241,5,24694,15
I04838,O03025,P382,3,46214,50
I04839,O05364,P484,2,32274,7
I04840,O05297,P082,2,22700,43
I04841,O02693,P407,1,27266,9
I04842,O02881,P416,5,45608,32
I04843,O04626,P197,3,10893,35
I04844,O00416,P362,5,48154,4
I04845,O08503,P100,4,32494,10
I04846,O03579,P419,4,7076,9
I04847,O00083,P100,4,3722,35
I04848,O07420,P034,2,15560,13
I04849,O07031,P154,1,2508,21
I04850,O02951,P214,4,18668,42
I04851,O09192,P203,4,1558,47
I04852,O08520,P483,1,30472,35
I04853,O03251,P184,4,11601,30
I04854,O00896,P203,2,42848,35
I04855,O00379,P198,5,1593,22
I04856,O06612,P387,1,21934,26
I04857,O03012,P319,2,19130,9
I04858,O04807,P408,3,44056,35
I04859,O06808,P298,3,28327,32
I04860,O09668,P249,5,13829,8
I04861,O00651,P173,5,32738,31
I04862,O06840,P199,1,24664,0
I04863,O07711,P027,5,22973,0
I04864,O07483,P214,5,13455,6
I04865,O08826,P347,3,27827,2
I04866,O02388,P352,2,2014,19
I04867,O03433,P052,1,35628,30
I04868,O02040,P279,5,43001,14
I04869,O05225,P270,2,3876,41
I04870,O04213,P108,2,26443,17
I04871,O02004,P333,1,42190,16
I04872,O07068,P048,3,1458,35
I04873,O03174,P075,4,29909,41
I04874,O09217,P047,3,48067,40
I04875,O08379,P450,3,375,33
I04876,O07565,P406,1,10447,9
I04877,O03935,P249,2,32171,15
I04878,O09699,P137,2,18785,40
I04879,O09101,P339,2,1836,28
I04880,O07158,P114,4,39586,5
I04881,O01106,P417,5,2230,10
I04882,O03985,P417,4,13463,24
I04883,O07094,P194,4,21749,31
I04884,O02610,P250,1,46333,38
I04885,O03722,P478,1,42141,25
I04886,O09238,P355,3,9698,50
I04887,O06074,P367,5,44709,50
I04888,O08805,P242,5,49399,10
I04889,O09116,P078,4,19925,43
I04890,O06265,P005,3,15930,23
I04891,O07665,P133,1,8671,33
I04892,O04498,P396,1,3328,42
I04893,O05118,P382,2,106,44
I04894,O09531,P238,1,956,39
I04895,O08053,P017,2,44302,2
I04896,O02143,P377,1,8213,12
I04897,O00807,P279,4,34550,41
I04898,O07156,P267,1,17936,40
I04899,O08645,P021,1,47398,20
I04900,O09494,P231,5,27874,19
I04901,O05738,P097,5,26192,10
I04902,O04782,P024,5,46489,50
I04903,O08660,P314,1,27152,48
I04904,O03349,P229,5,43338,23
I04905,O03131,P317,5,43052,15
I04906,O05270,P210,4,574,45
I04907,O05359,P446,4,30785,18
I04908,O00611,P297,3,49027,10
I04909,O05236,P301,1,27754,40
I04910,O06794,P122,5,33274,14
I04911,O06913,P080,3,23477,15
I04912,O08591,P298,3,40739,26
I04913,O03111,P393,1,12960,15
I04914,O03278,P214,2,49873,11
I04915,O02476,P262,5,12734,45
I04916,O08756,P095,1,1971,15
I04917,O00367,P214,5,33789,30
I04918,O04037,P239,5,25638,7
I04919,O07666,P402,5,293,3
I04920,O07737,P467,4,45921,40
I04921,O03846,P271,3,39720,10
I04922,O07467,P494,3,19599,25
I04923,O05674,P415,5,15113,42
I04924,O06524,P004,2,8961,16
I04925,O03069,P083,3,4980,9
I04926,O06745,P156,1,40962,39
I04927,O08268,P375,1,25167,23
I04928,O03218,P454,2,23994,16
I04929,O05687,P121,1,49295,17
I04930,O02302,P066,5,37119,11
I04931,O06433,P157,1,25391,2
