order_id,customer_id,order_date,status,region_code
O03049,C252,2025-12-20 22:09:27,SHIPPED,South
O03050,C902,2025-04-29 19:23:40,RETURNED,North
O03051,C609,2025-11-28 13:34:19,SHIPPED,West
O03052,C723,2024-11-24 19:55:48,DELIVERED,South
O03053,C713,2025-12-14 14:37:29,DELIVERED,West
O03054,C436,2026-02-03 13:45:47,SHIPPED,South
O03055,C840,2025-06-17 05:07:33,SHIPPED,West
O03056,C802,2025-04-25 10:47:36,DELIVERED,South
O03057,C743,2024-11-06 12:28:32,CANCELLED,South
O03058,C724,2026-06-12 00:18:53,DELIVERED,East
O03059,C066,2026-03-14 10:33:28,DELIVERED,East
O03060,C818,2024-07-22 02:21:40,DELIVERED,North
O03061,C386,2025-03-07 23:07:56,CANCELLED,East
O03062,C354,2026-01-28 10:56:33,SHIPPED,West
O03063,C811,2026-03-24 17:11:09,SHIPPED,South
O03064,C041,2026-04-23 19:44:33,DELIVERED,South
O03065,C694,2025-07-22 03:26:24,CANCELLED,South
O03066,C882,2025-05-23 02:41:49,RETURNED,East
O03067,C374,2024-11-12 21:24:27,RETURNED,East
O03068,C017,2026-01-21 00:10:29,DELIVERED,North
O03069,C843,2025-11-30 11:44:00,CANCELLED,North
O03070,C446,2026-06-01 06:47:25,SHIPPED,South
O03071,C724,2025-05-03 21:32:47,CANCELLED,East
O03072,C081,2024-10-25 16:05:58,DELIVERED,North
O03073,C008,2025-11-23 14:55:59,PLACED,West
O03074,C096,2024-08-15 08:53:06,CANCELLED,South
O03075,C526,2025-03-02 07:39:42,SHIPPED,East
O03076,C661,2026-07-06 00:26:27,PLACED,West
O03077,C601,2024-09-09 18:30:31,RETURNED,South
O03078,C327,2026-01-24 23:50:12,RETURNED,West
O03079,C310,2025-02-12 10:40:01,RETURNED,East
O03080,C069,2024-08-21 09:00:21,DELIVERED,East
O03081,C265,2025-10-28 19:02:36,SHIPPED,East
O03082,C787,2024-11-24 23:44:04,CANCELLED,West
O03083,C424,2026-03-21 13:02:15,SHIPPED,West
O03084,C999,2025-06-03 19:24:07,DELIVERED,North
O03085,C276,2025-04-29 14:13:24,CANCELLED,West
O03086,C167,2026-01-30 23:16:59,RETURNED,East
O03087,C002,2025-01-13 00:08:36,DELIVERED,East
O03088,C054,2025-01-29 05:43:58,PLACED,West
O03089,C814,2026-03-15 13:11:11,PLACED,West
O03090,C640,2024-12-11 06:10:06,CANCELLED,East
O03091,C481,2025-04-26 12:37:29,SHIPPED,West
O03092,C770,2025-08-02 11:33:17,DELIVERED,South
O03093,Unknown,2024-08-28 14:08:29,SHIPPED,West
O03094,C098,2025-11-10 00:51:58,CANCELLED,West
O03095,C168,2024-10-15 15:13:48,PLACED,North
O03096,C544,2025-04-06 18:54:29,SHIPPED,West
O03097,C727,2025-06-29 13:02:06,CANCELLED,East
O03098,C410,2024-11-04 16:07:55,DELIVERED,South
O03099,C649,2024-10-17 16:28:08,RETURNED,East
O03100,Unknown,2025-04-13 05:09:29,PLACED,South
O03101,C196,2024-08-19 11:05:36,SHIPPED,East
O03102,C595,2024-07-25 13:47:22,RETURNED,North
O03103,C344,2024-08-11 22:34:34,RETURNED,East
O03104,C880,2025-09-26 00:15:59,PLACED,North
O03105,C764,2025-09-12 03:33:32,RETURNED,West
O03106,C052,2026-05-30 19:38:21,DELIVERED,East
O03107,C837,2026-04-07 12:38:41,RETURNED,North
O03108,C557,2026-04-06 17:06:28,RETURNED,East
O03109,C926,2025-06-13 14:53:18,DELIVERED,South
O03110,C686,2026-03-10 19:48:39,RETURNED,East
O03111,C080,2025-08-09 14:27:37,RETURNED,South
O03112,C297,2025-10-26 13:24:58,CANCELLED,North
O03113,Unknown,2025-10-19 01:58:44,SHIPPED,North
O03114,C995,2025-10-17 15:09:28,DELIVERED,North
O03115,C609,2024-08-30 21:20:12,DELIVERED,South
O03116,C995,2025-12-25 06:54:05,RETURNED,South
O03117,C809,2026-05-18 10:51:57,SHIPPED,North
O03118,C193,2025-02-22 17:35:45,RETURNED,East
O03119,C527,2024-12-08 17:15:56,SHIPPED,North
O03120,C212,2026-01-10 15:05:55,RETURNED,West
O03121,C250,2026-03-20 20:58:33,CANCELLED,West
O03122,C746,2025-12-13 01:36:55,PLACED,South
O03123,C504,2024-08-05 23:15:00,CANCELLED,North
O03124,C084,2025-11-27 18:07:36,RETURNED,West
O03125,C253,2025-07-15 17:41:35,CANCELLED,North
O03126,C829,2026-06-13 05:46:52,SHIPPED,East
O03127,C706,2025-03-27 08:12:24,SHIPPED,East
O03128,C969,2024-07-26 14:02:21,PLACED,West
O03129,C660,2026-01-03 19:20:19,DELIVERED,West
O03130,C686,2026-03-13 13:52:13,SHIPPED,South
O03131,C716,2026-04-04 05:20:53,CANCELLED,North
O03132,C211,2025-05-23 01:39:05,PLACED,South
O03133,C475,2024-08-15 16:16:20,SHIPPED,North
O03134,C630,2024-08-05 22:32:06,RETURNED,North
O03135,C841,2024-10-03 13:37:20,CANCELLED,South
O03136,C892,2025-02-22 00:38:34,CANCELLED,South
O03137,C328,2025-12-04 05:16:28,PLACED,West
O03138,C945,2025-07-22 03:15:58,DELIVERED,South
O03139,C713,2024-09-21 22:26:01,DELIVERED,West
O03140,C302,2025-08-28 05:55:54,CANCELLED,North
O03141,C093,2026-01-27 08:27:34,DELIVERED,East
O03142,C338,2026-02-28 03:55:28,DELIVERED,West
O03143,C358,2026-07-02 17:43:10,DELIVERED,North
O03144,C026,2024-12-24 16:20:35,CANCELLED,West
O03145,C854,2024-08-03 14:48:20,DELIVERED,South
O03146,C818,2025-12-05 11:35:33,CANCELLED,West
O03147,C208,2026-07-07 17:47:47,DELIVERED,South
O03148,C196,2024-07-17 11:31:52,RETURNED,West
O03149,C142,2024-08-06 06:13:01,PLACED,North
O03150,C118,2025-12-10 13:19:15,DELIVERED,North
O03151,C024,2025-03-17 00:25:35,RETURNED,South
O03152,C965,2025-08-02 12:36:09,CANCELLED,West
O03153,C565,2025-03-08 14:11:41,RETURNED,South
O03154,C920,2025-03-04 01:25:53,CANCELLED,South
O03155,C428,2025-12-17 19:18:28,SHIPPED,West
O03156,C708,2025-02-28 10:23:21,CANCELLED,West
O03157,C743,2024-08-12 13:28:50,RETURNED,West
O03158,C107,2025-08-31 01:40:26,SHIPPED,East
O03159,Unknown,2026-01-18 08:36:20,RETURNED,West
O03160,C883,2024-12-18 13:38:27,RETURNED,West
O03161,C485,2026-04-01 23:11:21,RETURNED,East
O03162,C383,2024-07-09 14:02:22,SHIPPED,North
O03163,C353,2025-06-24 10:07:15,PLACED,North
O03164,C898,2025-12-08 10:11:30,RETURNED,North
O03165,C700,2025-12-07 01:55:13,SHIPPED,East
O03166,C298,2026-02-07 13:20:23,DELIVERED,North
O03167,C452,2025-09-29 23:46:10,RETURNED,South
O03168,C374,2025-04-22 23:04:23,SHIPPED,North
O03169,C323,2025-06-15 16:13:17,CANCELLED,East
O03170,C478,2024-10-11 04:28:29,RETURNED,North
O03171,C149,2025-02-14 02:36:19,PLACED,North
O03172,C413,2026-02-15 14:00:27,RETURNED,North
O03173,C169,2026-04-06 23:19:02,DELIVERED,East
O03174,C384,2024-11-13 01:54:07,RETURNED,South
O03175,C143,2025-03-21 00:22:59,RETURNED,North
O03176,C891,2025-01-16 13:17:20,SHIPPED,East
O03177,C611,2024-09-21 19:00:03,DELIVERED,East
O03178,C146,2025-05-30 11:00:46,SHIPPED,North
O03179,C229,2025-09-25 00:35:05,PLACED,East
O03180,C449,2025-02-23 20:17:33,RETURNED,South
O03181,C594,2026-04-28 19:23:47,DELIVERED,South
O03182,C596,2024-12-01 10:55:36,RETURNED,South
O03183,C008,2025-02-25 16:18:53,PLACED,East
O03184,C054,2025-01-27 02:32:26,DELIVERED,North
O03185,C143,2025-11-05 10:09:20,SHIPPED,North
O03186,C439,2025-12-11 06:51:39,RETURNED,North
O03187,C715,2025-03-13 21:02:17,SHIPPED,West
O03188,C062,2026-02-17 16:22:44,DELIVERED,North
O03189,C131,2026-03-23 07:48:52,PLACED,West
O03190,C852,2025-06-26 11:23:54,SHIPPED,North
O03191,C975,2026-01-29 03:21:02,RETURNED,North
O03192,C462,2025-11-02 04:56:29,SHIPPED,East
O03193,C324,2024-10-15 07:18:39,RETURNED,South
O03194,C135,2026-05-05 23:55:19,CANCELLED,South
O03195,Unknown,2024-10-11 22:57:45,CANCELLED,North
O03196,C106,2025-10-01 18:13:31,DELIVERED,North
O03197,C956,2025-05-03 15:02:39,PLACED,North
O03198,C167,2025-03-13 03:04:06,PLACED,East
O03199,C530,2025-10-03 05:21:52,CANCELLED,North
O03200,C222,2025-01-25 09:15:24,RETURNED,West
O03201,C197,2025-02-22 14:28:07,PLACED,South
O03202,C185,2025-12-08 20:06:15,PLACED,North
O03203,C916,2025-09-27 22:03:24,PLACED,South
O03204,C953,2026-06-13 20:31:33,SHIPPED,North
O03205,C752,2026-06-24 03:42:12,SHIPPED,South
O03206,C226,2025-10-11 01:24:51,PLACED,South
O03207,C832,2026-03-10 03:40:40,SHIPPED,East
O03208,C120,2025-08-30 23:49:59,CANCELLED,East
O03209,C689,2025-07-17 20:11:57,RETURNED,East
O03210,C534,2026-06-18 09:03:08,DELIVERED,North
O03211,C932,2025-05-11 00:33:56,RETURNED,West
O03212,C582,2025-09-09 21:06:56,RETURNED,East
O03213,C856,2026-03-30 01:52:05,DELIVERED,South
O03214,C395,2026-02-27 21:25:50,CANCELLED,South
O03215,C006,2026-03-24 10:23:57,CANCELLED,North
O03216,C151,2026-03-05 07:23:58,CANCELLED,North
O03217,C782,2024-08-27 22:49:23,PLACED,North
O03218,C164,2024-07-13 04:16:53,SHIPPED,West
O03219,C106,2026-05-18 21:38:45,DELIVERED,East
O03220,C368,2025-09-10 14:40:34,CANCELLED,East
O03221,C584,2025-03-28 13:55:09,DELIVERED,West
O03222,Unknown,2026-03-28 12:21:23,RETURNED,West
O03223,C128,2025-01-15 09:52:27,DELIVERED,North
O03224,C733,2024-09-20 18:53:04,SHIPPED,West
O03225,C432,2025-10-06 03:24:58,SHIPPED,West
O03226,C100,2025-08-31 23:20:43,PLACED,West
O03227,C204,2025-04-15 11:36:54,SHIPPED,West
O03228,C939,2026-03-22 19:21:29,DELIVERED,South
O03229,Unknown,2024-10-11 17:53:06,RETURNED,East
O03230,C440,2026-03-24 10:35:10,RETURNED,South
O03231,Unknown,2025-06-07 04:05:53,RETURNED,South
O03232,C646,2025-07-18 04:54:49,RETURNED,West
O03233,C620,2026-01-01 23:39:51,CANCELLED,North
O03234,C505,2025-05-08 10:48:43,DELIVERED,West
O03235,Unknown,2025-11-17 15:45:12,SHIPPED,East
O03236,C688,2026-02-26 08:30:02,RETURNED,South
O03237,C588,2025-08-31 19:44:50,DELIVERED,North
O03238,C021,2025-12-15 20:32:38,CANCELLED,East
O03239,C997,2026-01-11 21:00:10,DELIVERED,East
O03240,C314,2026-01-02 19:53:18,CANCELLED,West
O03241,C114,2024-08-08 12:35:59,RETURNED,East
O03242,C451,2026-03-01 17:06:24,CANCELLED,East
O03243,C294,2024-11-15 15:13:43,PLACED,West
O03244,C785,2024-09-15 01:12:44,CANCELLED,North
O03245,C737,2025-08-07 04:38:54,PLACED,South
O03246,C693,2024-10-25 22:09:11,RETURNED,South
O03247,C219,2025-07-02 15:10:31,RETURNED,East
O03248,C538,2024-12-27 20:05:54,CANCELLED,West
O03249,C105,2025-03-08 09:49:14,CANCELLED,West
O03250,C850,2024-08-12 05:46:35,PLACED,North
O03251,C187,2026-06-09 03:47:08,PLACED,North
O03252,C627,2025-03-29 17:53:04,CANCELLED,West
O03253,C505,2025-01-08 11:17:19,PLACED,West
O03254,C006,2026-06-24 08:53:22,RETURNED,South
O03255,C421,2024-09-30 03:32:54,DELIVERED,West
O03256,C285,2025-04-14 01:08:26,PLACED,West
O03257,C790,2025-12-01 19:08:37,PLACED,West
O03258,C891,2026-06-26 23:35:25,PLACED,South
O03259,C847,2025-05-16 07:31:10,SHIPPED,East
O03260,C267,2026-07-04 07:03:22,SHIPPED,East
O03261,C547,2025-09-29 16:15:26,CANCELLED,South
O03262,C938,2026-05-25 00:21:32,PLACED,South
O03263,C847,2024-09-07 16:49:11,PLACED,North
O03264,C045,2026-02-21 17:58:19,CANCELLED,South
O03265,Unknown,2026-02-26 18:58:47,SHIPPED,West
O03266,C336,2025-08-19 02:02:20,RETURNED,West
O03267,C085,2024-08-08 14:59:36,PLACED,West
O03268,C207,2025-11-05 17:03:33,RETURNED,South
O03269,C302,2026-03-24 07:52:54,CANCELLED,West
O03270,C648,2026-06-25 07:50:17,RETURNED,West
O03271,C559,2025-10-11 21:14:47,SHIPPED,West
O03272,C939,2025-02-28 21:14:45,CANCELLED,North
O03273,C864,2025-06-29 20:10:38,RETURNED,East
O03274,C774,2024-07-09 02:24:17,DELIVERED,North
O03275,C878,2026-02-17 12:40:58,DELIVERED,West
O03276,C1000,2025-02-17 03:23:59,CANCELLED,South
O03277,C283,2025-12-28 03:03:14,DELIVERED,East
O03278,C451,2025-10-20 18:18:51,PLACED,West
O03279,C983,2024-12-04 08:40:50,DELIVERED,South
O03280,C491,2026-03-27 06:57:55,SHIPPED,West
O03281,C563,2024-08-26 02:12:03,SHIPPED,North
O03282,C283,2024-09-16 04:51:26,SHIPPED,East
O03283,C817,2024-09-15 14:29:48,DELIVERED,East
O03284,C669,2024-08-30 22:30:46,DELIVERED,East
O03285,C768,2025-03-04 13:57:01,RETURNED,East
O03286,C106,2025-12-09 05:23:38,CANCELLED,West
O03287,C934,2025-09-24 11:25:20,DELIVERED,North
O03288,C067,2024-08-08 16:48:52,RETURNED,West
O03289,C791,2025-12-06 10:33:09,PLACED,West
O03290,C905,2025-12-18 00:50:06,PLACED,North
O03291,C480,2025-09-16 06:39:45,CANCELLED,North
O03292,C489,2024-11-13 03:40:23,DELIVERED,North
O03293,C714,2025-06-06 08:43:24,PLACED,East
O03294,C084,2026-02-26 09:38:11,DELIVERED,South
O03295,C342,2025-01-26 14:18:36,PLACED,South
O03296,C793,2024-10-22 14:51:02,DELIVERED,East
O03297,C525,2025-08-10 08:49:44,RETURNED,East
O03298,C989,2026-01-17 03:19:33,SHIPPED,North
O03299,C882,2024-11-28 21:16:04,CANCELLED,North
O03300,C549,2025-01-10 20:13:21,SHIPPED,West
O03301,C844,2025-11-20 13:32:16,SHIPPED,North
O03302,C232,2025-04-20 07:46:18,RETURNED,North
O03303,C244,2025-01-03 07:46:30,SHIPPED,East
O03304,C776,2025-08-30 15:17:17,RETURNED,South
O03305,C530,2026-04-14 22:38:02,CANCELLED,North
O03306,C088,2025-12-05 00:23:52,SHIPPED,West
O03307,C388,2025-05-25 06:12:10,PLACED,East
O03308,C845,2026-01-15 05:06:33,DELIVERED,North
O03309,C845,2026-06-06 13:01:19,PLACED,West
O03310,C117,2025-12-22 01:34:20,DELIVERED,West
O03311,C997,2026-04-28 12:02:42,RETURNED,North
O03312,C178,2026-02-14 09:48:03,CANCELLED,East
O03313,C748,2024-10-05 21:02:11,SHIPPED,East
O03314,C160,2025-04-27 09:58:40,PLACED,East
O03315,C863,2024-07-19 16:15:25,CANCELLED,East
O03316,C819,2026-05-21 20:13:46,PLACED,North
O03317,C763,2025-12-19 06:31:03,CANCELLED,East
O03318,C391,2026-05-20 08:34:04,RETURNED,South
O03319,C737,2024-12-05 17:31:48,RETURNED,South
O03320,C123,2025-09-03 23:37:55,PLACED,West
O03321,C300,2026-06-01 19:40:46,DELIVERED,East
O03322,C046,2024-08-10 18:13:25,DELIVERED,South
O03323,C214,2025-04-28 07:56:45,CANCELLED,West
O03324,C138,2024-10-23 01:34:54,SHIPPED,East
O03325,C937,2025-03-10 11:23:49,PLACED,West
O03326,C127,2026-06-26 10:19:43,RETURNED,North
O03327,C910,2026-01-02 23:39:50,RETURNED,North
O03328,C295,2025-09-08 02:57:07,CANCELLED,South
O03329,C256,2024-09-14 15:18:15,RETURNED,North
O03330,C918,2026-03-04 18:08:37,DELIVERED,West
O03331,C432,2024-11-29 10:56:55,DELIVERED,South
O03332,C090,2026-06-08 02:49:17,PLACED,East
O03333,C543,2024-09-19 04:54:24,RETURNED,East
O03334,C518,2025-05-16 21:31:10,CANCELLED,West
O03335,C676,2025-07-20 03:38:08,RETURNED,West
O03336,C072,2024-07-08 17:53:33,SHIPPED,West
O03337,C362,2025-03-11 11:38:34,DELIVERED,West
O03338,C112,2025-03-09 14:38:47,SHIPPED,North
O03339,C130,2024-07-21 21:17:38,SHIPPED,South
O03340,C610,2026-06-17 21:37:02,PLACED,East
O03341,C350,2026-01-25 18:15:51,DELIVERED,East
O03342,C388,2025-04-01 19:45:30,DELIVERED,East
O03343,C205,2025-05-31 06:51:59,DELIVERED,North
O03344,C194,2025-09-20 02:29:41,CANCELLED,North
O03345,C985,2024-07-29 02:14:24,DELIVERED,North
O03346,C511,2025-10-13 16:26:11,CANCELLED,South
O03347,Unknown,2025-11-14 02:40:12,CANCELLED,West
O03348,C598,2024-10-11 13:12:23,RETURNED,South
O03349,C134,2026-05-28 02:02:37,PLACED,South
O03350,C071,2025-06-04 04:04:09,DELIVERED,West
O03351,C483,2024-07-14 00:40:23,PLACED,South
O03352,C885,2026-01-25 15:31:48,RETURNED,East
O03353,C729,2025-12-19 08:42:16,DELIVERED,North
O03354,C887,2025-06-03 11:42:06,SHIPPED,North
O03355,C039,2026-04-30 08:24:59,DELIVERED,South
O03356,C474,2026-02-25 02:55:49,PLACED,North
O03357,C625,2025-06-17 19:04:44,RETURNED,South
O03358,C355,2025-07-04 21:14:56,DELIVERED,North
O03359,C709,2025-05-03 00:34:41,DELIVERED,South
O03360,C849,2024-07-21 05:02:45,SHIPPED,South
O03361,C943,2025-12-01 11:34:37,DELIVERED,East
O03362,C664,2024-10-24 16:05:19,RETURNED,South
O03363,C118,2025-10-17 23:46:17,PLACED,West
O03364,C933,2025-07-13 11:52:13,RETURNED,West
O03365,C168,2024-10-06 02:23:32,RETURNED,East
O03366,C925,2024-08-19 10:10:55,PLACED,East
O03367,C351,2024-09-01 08:37:33,SHIPPED,West
O03368,C586,2024-09-15 21:40:52,PLACED,South
O03369,C453,2024-12-04 13:47:48,CANCELLED,South
O03370,C297,2026-03-24 03:13:56,SHIPPED,North
O03371,C119,2026-02-13 01:41:04,RETURNED,North
O03372,C487,2026-04-08 02:40:58,PLACED,South
O03373,C297,2025-07-07 00:15:15,SHIPPED,South
O03374,C846,2025-10-19 00:12:14,PLACED,East
O03375,C094,2026-01-19 19:11:15,PLACED,South
O03376,C540,2026-06-24 23:03:25,SHIPPED,South
O03377,C898,2024-11-23 17:00:10,RETURNED,North
O03378,C595,2026-06-26 01:05:38,SHIPPED,North
O03379,C163,2024-09-16 19:52:23,PLACED,East
O03380,C495,2026-06-30 10:46:47,PLACED,South
O03381,C255,2024-09-17 22:10:09,SHIPPED,North
O03382,Unknown,2025-08-27 06:51:17,RETURNED,South
O03383,C801,2024-10-27 12:02:26,DELIVERED,West
O03384,C819,2024-10-01 04:14:32,DELIVERED,West
O03385,C268,2026-05-18 07:16:06,SHIPPED,East
O03386,C995,2025-09-04 05:14:56,PLACED,South
O03387,C688,2026-02-11 04:25:51,DELIVERED,West
O03388,C208,2024-12-07 18:09:54,CANCELLED,South
O03389,C170,2026-05-14 00:46:45,CANCELLED,West
O03390,C859,2024-11-30 09:12:38,DELIVERED,South
O03391,C317,2024-10-10 05:48:20,SHIPPED,East
O03392,C679,2026-07-06 19:54:58,DELIVERED,North
O03393,C646,2024-10-14 18:43:10,RETURNED,North
O03394,C036,2026-01-26 01:41:11,CANCELLED,West
O03395,C568,2024-10-01 03:16:06,CANCELLED,North
O03396,C236,2025-04-18 06:36:35,RETURNED,West
O03397,C574,2026-02-08 11:41:26,CANCELLED,West
O03398,C198,2026-04-05 19:35:50,DELIVERED,East
O03399,C694,2025-04-07 12:45:37,PLACED,North
O03400,C702,2024-08-03 14:19:05,CANCELLED,East
O03401,C224,2024-11-04 05:06:38,SHIPPED,North
O03402,C872,2024-08-08 16:58:47,SHIPPED,West
O03403,C804,2026-03-12 01:32:16,RETURNED,South
O03404,C192,2026-06-07 10:42:16,RETURNED,East
O03405,C563,2024-07-14 15:50:47,RETURNED,East
O03406,C995,2024-10-11 21:44:58,RETURNED,West
O03407,C826,2025-06-19 20:36:06,SHIPPED,East
O03408,C467,2025-06-13 04:54:22,DELIVERED,West
O03409,C800,2025-02-23 08:42:06,RETURNED,East
O03410,C1000,2025-09-08 19:58:57,SHIPPED,North
O03411,C070,2024-11-29 21:51:49,CANCELLED,East
O03412,C081,2024-09-25 07:38:25,DELIVERED,South
O03413,C525,2025-02-11 08:53:41,CANCELLED,West
O03414,C431,2026-01-07 19:56:31,SHIPPED,West
O03415,C921,2024-10-17 01:46:56,RETURNED,North
O03416,C030,2025-05-07 23:54:12,PLACED,North
O03417,C693,2024-11-08 22:56:52,SHIPPED,North
O03418,C632,2026-06-16 12:36:51,DELIVERED,North
O03419,C750,2025-07-02 11:21:55,DELIVERED,West
O03420,C741,2024-12-14 09:58:01,RETURNED,South
O03421,C076,2025-11-25 23:53:52,PLACED,South
O03422,C303,2026-04-03 07:38:06,DELIVERED,West
O03423,C386,2024-08-16 12:28:43,CANCELLED,East
O03424,C519,2025-03-27 22:24:09,DELIVERED,East
O03425,Unknown,2024-12-03 06:45:30,SHIPPED,South
O03426,C748,2024-07-31 15:39:58,RETURNED,East
O03427,C193,2025-02-09 09:29:23,DELIVERED,West
O03428,C854,2025-11-19 10:01:18,CANCELLED,North
O03429,C386,2025-01-02 09:41:05,PLACED,East
O03430,C884,2024-07-17 12:04:35,RETURNED,North
O03431,C493,2025-02-24 01:36:16,PLACED,East
O03432,C459,2025-06-20 08:19:13,CANCELLED,West
O03433,C285,2025-08-11 17:10:21,PLACED,East
O03434,C750,2026-05-07 07:16:09,CANCELLED,South
O03435,C649,2025-05-29 00:00:03,PLACED,East
O03436,C552,2025-04-02 15:54:40,RETURNED,West
O03437,C088,2025-08-09 01:39:27,SHIPPED,West
O03438,C799,2025-01-11 10:13:44,PLACED,East
O03439,C163,2026-01-10 08:49:21,DELIVERED,West
O03440,C015,2024-08-13 07:24:45,RETURNED,North
O03441,C041,2025-07-01 11:39:26,PLACED,North
O03442,C934,2026-02-28 21:09:06,SHIPPED,North
O03443,C987,2025-10-06 04:43:14,PLACED,West
O03444,C684,2026-03-07 10:08:59,DELIVERED,South
O03445,C419,2025-04-29 06:35:13,CANCELLED,West
O03446,C246,2025-02-26 07:17:16,RETURNED,South
O03447,C182,2026-04-11 10:26:30,PLACED,East
O03448,C598,2024-11-30 18:12:00,CANCELLED,East
O03449,C149,2024-10-16 05:12:59,SHIPPED,East
O03450,C916,2026-02-14 15:10:53,CANCELLED,West
O03451,C573,2025-01-31 05:33:45,DELIVERED,South
O03452,C808,2025-03-17 19:43:37,CANCELLED,East
O03453,C992,2026-02-26 23:15:33,RETURNED,South
O03454,C655,2025-06-26 01:25:50,CANCELLED,East
O03455,C793,2026-02-21 23:57:03,SHIPPED,West
O03456,C189,2025-09-18 19:16:49,PLACED,East
O03457,C615,2025-06-07 08:28:05,RETURNED,South
O03458,C183,2024-12-21 03:27:58,DELIVERED,West
O03459,Unknown,2025-05-17 08:41:33,CANCELLED,East
O03460,C947,2026-01-19 01:57:35,PLACED,East
O03461,C877,2026-01-09 02:50:55,PLACED,East
O03462,C506,2026-06-12 00:26:53,PLACED,East
O03463,C626,2024-08-06 10:01:09,PLACED,West
O03464,C909,2026-06-16 17:36:33,RETURNED,North
O03465,Unknown,2026-04-04 09:53:15,SHIPPED,West
O03466,Unknown,2025-11-08 08:08:38,RETURNED,South
O03467,C077,2025-07-04 19:59:35,DELIVERED,North
O03468,C149,2024-08-27 09:00:03,CANCELLED,West
O03469,C569,2024-10-29 07:01:10,CANCELLED,East
O03470,C314,2026-04-11 02:07:41,CANCELLED,West
O03471,C873,2026-02-20 06:54:33,PLACED,South
O03472,C682,2025-12-22 04:29:22,PLACED,North
O03473,C627,2024-11-16 06:23:45,CANCELLED,East
O03474,C503,2025-07-01 12:44:54,PLACED,North
O03475,C217,2026-02-05 18:56:19,PLACED,East
O03476,C067,2024-08-18 02:07:41,RETURNED,West
O03477,C550,2025-04-22 17:37:59,DELIVERED,West
O03478,C340,2026-02-12 06:45:09,PLACED,East
O03479,C438,2025-05-27 19:31:04,DELIVERED,West
O03480,Unknown,2026-04-09 05:18:41,CANCELLED,East
O03481,Unknown,2026-04-14 06:13:04,PLACED,North
O03482,C747,2026-01-03 18:14:06,SHIPPED,South
O03483,Unknown,2026-05-26 21:14:16,DELIVERED,West
O03484,C882,2026-06-30 15:05:18,RETURNED,East
O03485,C691,2025-11-01 02:57:35,PLACED,East
O03486,C410,2026-01-03 02:31:17,RETURNED,West
O03487,C469,2025-05-06 22:37:53,PLACED,South
O03488,C743,2025-05-16 11:38:49,CANCELLED,North
O03489,C958,2025-12-03 15:38:38,CANCELLED,East
O03490,C868,2025-07-25 01:58:09,CANCELLED,West
O03491,C643,2024-09-11 08:51:33,SHIPPED,South
O03492,C701,2026-03-17 07:46:42,CANCELLED,West
O03493,C711,2026-05-27 07:36:16,CANCELLED,North
O03494,C352,2026-03-15 22:49:09,RETURNED,North
O03495,C489,2025-12-15 03:38:26,RETURNED,West
O03496,C428,2025-02-03 01:45:57,RETURNED,West
O03497,C221,2025-03-02 12:49:06,DELIVERED,West
O03498,C653,2024-11-12 00:16:20,PLACED,North
O03499,C757,2025-06-27 20:23:18,DELIVERED,South
O03500,C608,2025-01-16 09:32:30,SHIPPED,East
O03501,C547,2026-05-26 03:33:10,PLACED,South
O03502,C920,2026-02-21 22:06:20,SHIPPED,East
O03503,C612,2024-11-08 17:01:40,PLACED,East
O03504,C836,2026-04-14 18:14:27,SHIPPED,North
O03505,C687,2026-01-01 14:57:43,SHIPPED,North
O03506,C901,2025-02-09 20:48:39,DELIVERED,North
O03507,C068,2025-08-25 11:25:39,DELIVERED,East
